,date,map,o_player1,o_player1_agent,o_player2,o_player2_agent,o_player3,o_player3_agent,o_player4,o_player4_agent,o_player5,o_player5_agent,o_team,player1,player1_agent,player2,player2_agent,player3,player3_agent,player4,player4_agent,player5,player5_agent,result,team
9087,21-04-21,Ascent,JohnnyP,sova,Slowz,sova,Vizzz,skye,Acerola,raze,BOSS,astra,YMG,Slowz,sova,Uniq,killjoy,MoefX,jett,Nhatthong2k,raze,cuppycake,omen,Lose,FEAR
9088,21-04-21,Bind,Acerola,jett,BOSS,astra,Vizzz,skye,Slowz,sova,JohnnyP,sova,YMG,Nhatthong2k,raze,cuppycake,omen,MoefX,jett,Slowz,sova,Uniq,sage,Win,FEAR
9089,21-04-21,Haven,JohnnyP,sova,Acerola,phoenix,Slowz,sova,Vizzz,skye,BOSS,astra,YMG,Slowz,sova,Nhatthong2k,raze,cuppycake,omen,MoefX,jett,Uniq,sage,Lose,FEAR
9090,20-04-21,Bind,EnsEns,jett,Lizxotl,brimstone,PyPyy,raze,Omelette,killjoy,CHiDORi,sova,TIA,K1LLERS,raze,beo,jett,Onecuber,killjoy,f1cio,omen,Sentinal,sova,Win,NHG
9091,20-04-21,Ascent,EnsEns,jett,CHiDORi,sova,Lizxotl,omen,PyPyy,reyna,Omelette,killjoy,TIA,beo,raze,Onecuber,killjoy,K1LLERS,jett,Sentinal,sova,f1cio,omen,Win,NHG
9092,25-04-21,Bind,Asteriskk,brimstone,blaZek1ng,sova,Eeyore,cypher,NcSlasher,raze,adrnking,phoenix,BME,Rapheleen,sova,xø,killjoy,Famouz,phoenix,Fat Penguin,omen,Nay,jett,Lose,BTR
9093,25-04-21,Icebox,blaZek1ng,sova,NcSlasher,raze,adrnking,reyna,Eeyore,viper,Asteriskk,sage,BME,Famouz,jett,Rapheleen,sova,Nay,reyna,Fat Penguin,sage,xø,viper,Lose,BTR
9094,25-04-21,Split,Eeyore,killjoy,adrnking,reyna,NcSlasher,raze,blaZek1ng,omen,Asteriskk,sage,BME,Famouz,jett,Fat Penguin,omen,xø,killjoy,Nay,sage,Rapheleen,breach,Lose,BTR
9095,24-04-21,Ascent,WeKa,raze,6ftdeep,sage,Moji,sova,huliolio,omen,hzm,killjoy,MORPH,Rapheleen,sova,Famouz,raze,Nay,reyna,xø,killjoy,Fat Penguin,omen,Win,BTR
9096,24-04-21,Bind,Moji,sova,hzm,cypher,RayK47,raze,WeKa,skye,huliolio,astra,MORPH,Famouz,phoenix,Nay,sage,Fat Penguin,brimstone,Rapheleen,sova,xø,killjoy,Win,BTR
9097,25-04-21,Bind,BerserX,jett,tehbotoL,omen,FrizzNatsz,cypher,3nable,reyna,naTz,sova,AE,RayK47,raze,huliolio,astra,Moji,sova,WeKa,skye,hzm,cypher,Lose,MORPH
9098,25-04-21,Haven,BerserX,jett,tehbotoL,breach,naTz,cypher,FrizzNatsz,sova,3nable,omen,AE,WeKa,jett,huliolio,omen,hzm,cypher,RayK47,sova,Moji,phoenix,Win,MORPH
9099,25-04-21,Split,tehbotoL,raze,3nable,omen,BerserX,jett,FrizzNatsz,sage,naTz,killjoy,AE,huliolio,sage,Moji,astra,hzm,killjoy,RayK47,raze,WeKa,reyna,Win,MORPH
9100,24-04-21,Bind,NcSlasher,raze,adrnking,phoenix,Asteriskk,brimstone,blaZek1ng,sova,Eeyore,cypher,BME,naTz,killjoy,FrizzNatsz,astra,BerserX,raze,tehbotoL,sova,3nable,reyna,Lose,AE
9101,24-04-21,Ascent,blaZek1ng,sova,Eeyore,killjoy,adrnking,reyna,Asteriskk,jett,NcSlasher,omen,BME,BerserX,raze,FrizzNatsz,astra,naTz,killjoy,tehbotoL,sova,3nable,reyna,Lose,AE
9102,24-04-21,Ascent,Kush,sova,asturobot,omen,Freckie,killjoy,klipp,reyna,Mexious,jett,RL,blaZek1ng,sova,Asteriskk,jett,adrnking,reyna,NcSlasher,omen,Eeyore,killjoy,Win,BME
9103,24-04-21,Bind,Mexious,raze,Kush,sova,klipp,skye,asturobot,omen,Freckie,cypher,RL,NcSlasher,raze,Eeyore,cypher,blaZek1ng,sova,adrnking,phoenix,Asteriskk,brimstone,Win,BME
9104,26-04-21,Haven,Tisora,jett,ducKw0w,omen,zakkv,sova,Doubleee,killjoy,Less,raze,KIKA,heat,jett,shion,sova,Myssen,cypher,pleets,omen,liazzi,raze,Win,LBRTY
9105,26-04-21,Bind,Tisora,jett,ducKw0w,omen,zakkv,sova,Less,raze,Doubleee,killjoy,KIKA,shion,sova,heat,jett,liazzi,raze,Myssen,cypher,pleets,omen,Win,LBRTY
9106,14-04-21,Bind,franzera,jett,Holbreak,skye,SpineLfps,cypher,damh,omen,Cicca,raze,7VEN,alca,sova,vickt0r,phoenix,akz,raze,adi,cypher,vaiZ,omen,Win,MOX
9107,14-04-21,Icebox,Cicca,sage,SpineLfps,killjoy,franzera,jett,damh,omen,Holbreak,sova,7VEN,alca,sova,akz,jett,vickt0r,sage,vaiZ,viper,adi,killjoy,Win,MOX
9108,24-04-21,Split,ShahZaM,jett,TenZ,reyna,dapr,cypher,SicK,sage,zombs,astra,SEN,eeiu,skye,ANDROID,reyna,daps,sage,s0m,omen,tex,jett,Lose,NRG
9109,24-04-21,Ascent,SicK,phoenix,ShahZaM,sova,TenZ,jett,dapr,cypher,zombs,astra,SEN,eeiu,sova,tex,reyna,ANDROID,phoenix,daps,cypher,s0m,omen,Lose,NRG
9110,24-04-21,Haven,tex,jett,ANDROID,phoenix,eeiu,sova,s0m,omen,daps,cypher,NRG,leaf,raze,xeta,sova,floppy,omen,mitch,cypher,poiz,reyna,Win,C9
9111,24-04-21,Icebox,ANDROID,raze,daps,viper,eeiu,sova,s0m,skye,tex,sage,NRG,leaf,raze,poiz,reyna,floppy,omen,xeta,sova,mitch,sage,Win,C9
9112,25-04-21,Bind,TenZ,reyna,SicK,raze,dapr,viper,zombs,astra,ShahZaM,sova,SEN,mitch,sage,xeta,sova,floppy,astra,poiz,yoru,leaf,raze,Lose,C9
9113,25-04-21,Haven,SicK,phoenix,TenZ,jett,zombs,astra,dapr,cypher,ShahZaM,sova,SEN,mitch,cypher,floppy,omen,xeta,sova,poiz,reyna,leaf,raze,Lose,C9
9114,25-04-21,Split,SicK,sage,TenZ,reyna,dapr,cypher,ShahZaM,jett,zombs,astra,SEN,leaf,raze,mitch,killjoy,xeta,breach,poiz,jett,floppy,omen,Lose,C9
9115,24-04-21,Haven,yay,jett,b0i,omen,seb,cypher,mada,phoenix,vice,sova,ABX,SicK,phoenix,ShahZaM,sova,TenZ,jett,zombs,astra,dapr,cypher,Win,SEN
9116,24-04-21,Ascent,vice,sova,mada,phoenix,yay,sage,seb,killjoy,b0i,omen,ABX,SicK,phoenix,ShahZaM,sova,dapr,cypher,TenZ,jett,zombs,astra,Lose,SEN
9117,24-04-21,Split,mada,raze,yay,sage,seb,omen,b0i,breach,vice,viper,ABX,TenZ,reyna,SicK,sage,ShahZaM,jett,dapr,cypher,zombs,astra,Win,SEN
9118,23-04-21,Haven,WARDELL,jett,Subroza,phoenix,hazed,cypher,Drone,sova,reltuC,astra,TSM,mada,phoenix,yay,jett,seb,cypher,b0i,omen,vice,sova,Win,ABX
9119,23-04-21,Ascent,hazed,killjoy,WARDELL,jett,Subroza,skye,Drone,sova,reltuC,astra,TSM,mada,phoenix,yay,sage,seb,killjoy,b0i,omen,vice,sova,Win,ABX
9120,23-04-21,Haven,TenZ,jett,dapr,cypher,SicK,phoenix,ShahZaM,sova,zombs,astra,SEN,Kehmicals,cypher,Genghsta,sova,Rossy,astra,jcStani,jett,ShoT_UP,reyna,Lose,IMT
9121,23-04-21,Ascent,dapr,cypher,ShahZaM,sova,TenZ,jett,SicK,phoenix,zombs,astra,SEN,jcStani,astra,ShoT_UP,reyna,Rossy,viper,Genghsta,sova,Kehmicals,killjoy,Lose,IMT
9122,23-04-21,Icebox,ANDROID,raze,daps,viper,eeiu,sova,s0m,skye,tex,sage,NRG,ShoT_UP,reyna,jcStani,jett,Kehmicals,sage,Rossy,viper,Genghsta,sova,Win,IMT
9123,23-04-21,Ascent,daps,killjoy,tex,jett,ANDROID,phoenix,s0m,astra,eeiu,sova,NRG,Genghsta,sova,jcStani,astra,ShoT_UP,reyna,Kehmicals,killjoy,Rossy,viper,Lose,IMT
9124,23-04-21,Haven,tex,jett,daps,cypher,ANDROID,phoenix,eeiu,sova,s0m,astra,NRG,jcStani,jett,ShoT_UP,reyna,Rossy,astra,Kehmicals,cypher,Genghsta,sova,Lose,IMT
9125,23-04-21,Haven,yay,jett,vice,sova,b0i,omen,seb,cypher,mada,phoenix,ABX,poiz,reyna,mitch,cypher,leaf,raze,xeta,sova,floppy,omen,Win,C9
9126,23-04-21,Split,vice,viper,mada,raze,b0i,breach,yay,sage,seb,omen,ABX,leaf,raze,mitch,sage,poiz,reyna,xeta,skye,floppy,omen,Win,C9
9127,22-04-21,Ascent,Poach,omen,Critical,sova,Will,reyna,Bjor,killjoy,rarkar,jett,BBG,Subroza,skye,hazed,killjoy,Drone,sova,WARDELL,jett,reltuC,astra,Win,TSM
9128,22-04-21,Haven,Poach,astra,Will,phoenix,rarkar,jett,Bjor,cypher,Critical,sova,BBG,WARDELL,jett,Drone,sova,Subroza,phoenix,hazed,cypher,reltuC,astra,Win,TSM
9129,22-04-21,Haven,TenZ,jett,SicK,phoenix,ShahZaM,sova,zombs,omen,dapr,cypher,SEN,Skadoodle,astra,DaZeD,sova,Sayaplayer,omen,curry,killjoy,autimatic,raze,Win,T1
9130,22-04-21,Split,TenZ,raze,SicK,sage,dapr,cypher,ShahZaM,jett,zombs,astra,SEN,Skadoodle,astra,autimatic,raze,Sayaplayer,omen,DaZeD,sage,curry,cypher,Lose,T1
9131,22-04-21,Icebox,SicK,sage,ShahZaM,jett,TenZ,raze,zombs,viper,dapr,sova,SEN,autimatic,killjoy,Skadoodle,skye,curry,viper,Sayaplayer,jett,DaZeD,sova,Lose,T1
9132,22-04-21,Icebox,ANDROID,raze,tex,sage,s0m,skye,daps,viper,eeiu,sova,NRG,Poach,viper,Critical,sova,Will,raze,rarkar,sage,Bjor,killjoy,Lose,BBG
9133,22-04-21,Haven,tex,jett,eeiu,sova,s0m,astra,daps,cypher,ANDROID,phoenix,NRG,Critical,sova,Bjor,cypher,Poach,astra,Will,phoenix,rarkar,jett,Lose,BBG
9134,22-04-21,Haven,TenZ,jett,ShahZaM,sova,SicK,phoenix,dapr,cypher,zombs,omen,SEN,mada,phoenix,yay,jett,seb,cypher,b0i,omen,vice,sova,Win,ABX
9135,22-04-21,Split,SicK,sage,TenZ,raze,dapr,cypher,zombs,astra,ShahZaM,jett,SEN,yay,sage,mada,raze,seb,omen,b0i,breach,vice,viper,Win,ABX
9136,22-04-21,Haven,autimatic,raze,DaZeD,sova,curry,killjoy,Skadoodle,astra,Sayaplayer,omen,T1,leaf,raze,xeta,sova,mitch,cypher,poiz,reyna,floppy,omen,Win,C9
9137,22-04-21,Icebox,curry,viper,DaZeD,sova,autimatic,killjoy,Skadoodle,skye,Sayaplayer,jett,T1,poiz,reyna,xeta,sova,leaf,raze,floppy,omen,mitch,sage,Win,C9
9138,18-04-21,Ascent,WARDELL,jett,Subroza,skye,Drone,sova,hazed,killjoy,reltuC,astra,TSM,gMd,omen,MkaeL,sova,Shawn,reyna,koosta,killjoy,HUYNH,jett,Lose,GEN
9139,18-04-21,Haven,Subroza,phoenix,WARDELL,jett,reltuC,astra,hazed,cypher,Drone,sova,TSM,gMd,omen,MkaeL,sova,Shawn,phoenix,koosta,cypher,HUYNH,jett,Lose,GEN
9140,22-04-21,Ascent,Drone,sova,WARDELL,jett,Subroza,skye,hazed,killjoy,reltuC,astra,TSM,Kehmicals,killjoy,Rossy,viper,ShoT_UP,reyna,Genghsta,sova,jcStani,astra,Win,IMT
9141,22-04-21,Icebox,WARDELL,jett,hazed,killjoy,Drone,sova,Subroza,sage,reltuC,omen,TSM,ShoT_UP,reyna,jcStani,jett,Genghsta,sova,Rossy,viper,Kehmicals,sage,Lose,IMT
9142,22-04-21,Bind,Drone,sova,Subroza,skye,WARDELL,jett,reltuC,astra,hazed,killjoy,TSM,ShoT_UP,raze,Kehmicals,cypher,Genghsta,sova,Rossy,sage,jcStani,astra,Win,IMT
9143,18-04-21,Icebox,autimatic,killjoy,Sayaplayer,jett,curry,viper,Skadoodle,skye,DaZeD,sova,T1,BABYBAY,jett,Marved,sage,corey,raze,Rawkus,sova,ZachaREEE,omen,Lose,FAZE
9144,18-04-21,Bind,Skadoodle,astra,autimatic,cypher,Sayaplayer,phoenix,DaZeD,sova,curry,viper,T1,ZachaREEE,astra,Marved,skye,corey,raze,BABYBAY,jett,Rawkus,sova,Win,FAZE
9145,18-04-21,Split,DaZeD,sage,Sayaplayer,omen,autimatic,raze,Skadoodle,astra,curry,cypher,T1,BABYBAY,jett,Marved,skye,corey,raze,ZachaREEE,astra,Rawkus,sage,Lose,FAZE
9146,17-04-21,Split,s0m,astra,ANDROID,raze,tex,sage,eeiu,breach,daps,cypher,NRG,thief,raze,YaBoiDre,jett,aproto,sage,stellar,astra,moose,breach,Lose,LG
9147,17-04-21,Bind,tex,raze,eeiu,sova,ANDROID,phoenix,s0m,astra,daps,cypher,NRG,thief,raze,YaBoiDre,phoenix,aproto,cypher,moose,sova,stellar,astra,Lose,LG
9148,17-04-21,Haven,King,killjoy,zekken,sova,Menace,raze,Precision,skye,Jangler,astra,NBL,SicK,phoenix,TenZ,jett,dapr,cypher,zombs,omen,ShahZaM,sova,Win,SEN
9149,17-04-21,Ascent,zekken,sova,Precision,skye,King,killjoy,Menace,raze,Jangler,astra,NBL,SicK,phoenix,TenZ,jett,dapr,cypher,zombs,astra,ShahZaM,sova,Win,SEN
9150,16-04-21,Icebox,ban,jett,psalm,sova,C0M,viper,BRANTED,astra,geeza,reyna,SQUI,ANDROID,raze,tex,sage,eeiu,sova,daps,viper,s0m,skye,Lose,NRG
9151,16-04-21,Haven,C0M,phoenix,ban,jett,BRANTED,omen,geeza,cypher,psalm,sova,SQUI,ANDROID,phoenix,daps,cypher,s0m,astra,tex,jett,eeiu,sova,Win,NRG
9152,16-04-21,Ascent,psalm,sova,C0M,phoenix,ban,jett,BRANTED,omen,geeza,cypher,SQUI,eeiu,sova,tex,jett,ANDROID,phoenix,daps,killjoy,s0m,astra,Win,NRG
9153,16-04-21,Split,Dani,breach,DBK,raze,miniature,skye,Bankroft,viper,Sofa,astra,S2P,YaBoiDre,jett,thief,raze,aproto,sage,stellar,astra,moose,breach,Lose,LG
9154,16-04-21,Haven,Bankroft,viper,miniature,cypher,Dani,sova,DBK,phoenix,Sofa,astra,S2P,thief,raze,YaBoiDre,phoenix,moose,sova,aproto,cypher,stellar,astra,Win,LG
9155,16-04-21,Ascent,DBK,raze,Bankroft,sage,miniature,killjoy,Dani,sova,Sofa,astra,S2P,YaBoiDre,phoenix,thief,raze,aproto,killjoy,stellar,astra,moose,sova,Win,LG
9156,16-04-21,Icebox,jcrueL,jett,ohai,sage,JonahP,sova,agM,killjoy,valyn,viper,COL,gMd,omen,koosta,killjoy,Shawn,sage,HUYNH,jett,MkaeL,sova,Lose,GEN
9157,16-04-21,Haven,JonahP,sova,valyn,astra,jcrueL,jett,ohai,breach,agM,cypher,COL,gMd,omen,HUYNH,jett,Shawn,phoenix,MkaeL,sova,koosta,cypher,Win,GEN
9158,16-04-21,Ascent,valyn,omen,agM,killjoy,jcrueL,jett,JonahP,sova,ohai,sage,COL,Shawn,reyna,gMd,omen,koosta,killjoy,HUYNH,jett,MkaeL,sova,Win,GEN
9159,16-04-21,Ascent,koalanoob,jett,LeviathanAG,sova,gucc107,omen,n4ts,killjoy,Governor,phoenix,EZ5,corey,raze,Marved,killjoy,BABYBAY,jett,Rawkus,sova,ZachaREEE,astra,Win,FAZE
9160,16-04-21,Bind,gucc107,omen,Governor,jett,LeviathanAG,sova,koalanoob,raze,n4ts,cypher,EZ5,ZachaREEE,astra,corey,raze,BABYBAY,jett,Marved,skye,Rawkus,sova,Win,FAZE
9161,16-04-21,Icebox,pl1xx,raze,iyen,killjoy,dizzyLife,jett,Bob,viper,Crunchy,sage,SQ,Subroza,sage,WARDELL,jett,Drone,sova,hazed,killjoy,reltuC,omen,Lose,TSM
9162,16-04-21,Ascent,dizzyLife,jett,Crunchy,omen,pl1xx,sage,iyen,killjoy,Bob,sova,SQ,Drone,sova,Subroza,skye,WARDELL,jett,reltuC,astra,hazed,killjoy,Win,TSM
9163,16-04-21,Split,Crunchy,raze,iyen,viper,pl1xx,killjoy,dizzyLife,sage,Bob,astra,SQ,Subroza,skye,hazed,viper,WARDELL,jett,Drone,raze,reltuC,astra,Win,TSM
9164,16-04-21,Haven,Stronglegs,skye,RetrQ,sage,Winsum,raze,randyySAVAGE,killjoy,cp2,astra,RNG,Sayaplayer,omen,DaZeD,sova,autimatic,raze,Skadoodle,astra,curry,killjoy,Win,T1
9165,16-04-21,Icebox,cp2,viper,Winsum,raze,Stronglegs,skye,RetrQ,sage,randyySAVAGE,sova,RNG,Sayaplayer,jett,curry,viper,DaZeD,sova,Skadoodle,skye,autimatic,killjoy,Win,T1
9166,16-04-21,Bind,Menace,jett,Precision,skye,zekken,raze,King,cypher,Jangler,omen,NBL,bang,raze,brawk,skye,Boostio,astra,justinovah,sage,Derrek,sova,Lose,OTW
9167,16-04-21,Haven,zekken,sova,Menace,raze,Precision,skye,King,killjoy,Jangler,astra,NBL,bang,raze,brawk,skye,Boostio,astra,Derrek,sova,justinovah,killjoy,Lose,OTW
9168,16-04-21,Ascent,Shanks,jett,c4Lypso,cypher,POISED,omen,Showtime,sova,neptune,phoenix,RISE,SicK,phoenix,dapr,cypher,zombs,astra,TenZ,jett,ShahZaM,sova,Win,SEN
9169,16-04-21,Haven,POISED,omen,Shanks,jett,c4Lypso,cypher,neptune,phoenix,Showtime,sova,RISE,SicK,phoenix,dapr,cypher,ShahZaM,sova,TenZ,jett,zombs,omen,Win,SEN
9170,16-04-21,Ascent,cruxie,jett,BearZ,sova,sideSWIPE,phoenix,Infamous,astra,Bake Show,killjoy,O.O.,dizzyLife,jett,Bob,sova,pl1xx,sage,iyen,killjoy,Crunchy,omen,Win,SQ
9171,16-04-21,Icebox,cruxie,reyna,Bake Show,sage,sideSWIPE,jett,BearZ,sova,Infamous,omen,O.O.,dizzyLife,jett,pl1xx,raze,iyen,killjoy,Crunchy,sage,Bob,viper,Win,SQ
9172,01-05-21,Ascent,Zest,sova,stax,phoenix,Rb,jett,k1Ng,killjoy,glow,astra,VS,Lakia,sova,allow,jett,peri,astra,solo,killjoy,Suggest,skye,Win,NU
9173,01-05-21,Bind,k1Ng,viper,Rb,jett,stax,phoenix,glow,astra,Zest,sova,VS,allow,jett,Suggest,raze,solo,breach,Lakia,sova,peri,omen,Win,NU
9174,02-05-21,Split,allow,jett,Lakia,raze,peri,omen,Suggest,breach,solo,killjoy,NU,t3xture,jett,Jeong Hi,raze,Eugene,sage,Kelly,omen,Secret,cypher,Lose,DWG
9175,02-05-21,Ascent,Lakia,sova,allow,jett,peri,astra,Suggest,skye,solo,killjoy,NU,Eugene,sova,Secret,omen,Kelly,killjoy,Jeong Hi,yoru,t3xture,jett,Lose,DWG
9176,02-05-21,Bind,Suggest,raze,peri,omen,solo,breach,Lakia,sova,allow,jett,NU,t3xture,jett,Eugene,sage,Secret,yoru,Jeong Hi,skye,Kelly,astra,Lose,DWG
9177,30-04-21,Icebox,kobra,jett,Halbae,killjoy,Lawrence,sage,JoXJo,viper,Slash,sova,GNG,Suggest,skye,Lakia,jett,solo,sage,peri,viper,allow,reyna,Win,NU
9178,30-04-21,Bind,JoXJo,raze,Lawrence,phoenix,Slash,sova,Halbae,killjoy,kobra,omen,GNG,peri,omen,Lakia,sova,Suggest,raze,allow,jett,solo,breach,Win,NU
9179,01-05-21,Split,t3xture,jett,Jeong Hi,raze,Secret,cypher,Kelly,omen,Eugene,sage,DWG,BuZz,raze,iNTRO,skye,10X,sage,GANA,omen,Esperanza,killjoy,Lose,RIO
9180,01-05-21,Bind,t3xture,jett,Secret,yoru,Eugene,sage,Kelly,astra,Jeong Hi,skye,DWG,BuZz,jett,GANA,viper,Esperanza,sova,iNTRO,skye,10X,omen,Win,RIO
9181,01-05-21,Haven,t3xture,jett,Secret,killjoy,Eugene,reyna,Jeong Hi,skye,Kelly,astra,DWG,BuZz,raze,10X,sova,Esperanza,killjoy,iNTRO,skye,GANA,astra,Lose,RIO
9182,02-05-21,Ascent,JohnOlsen,phoenix,Zelyn,omen,LAMMYSNAX,sova,ChAlalala,killjoy,PTC,jett,FS,Patiphan,jett,Crws,skye,foxz,sova,sScary,astra,Sushiboys,killjoy,Win,X10C
9183,02-05-21,Icebox,PTC,jett,JohnOlsen,reyna,ChAlalala,sage,LAMMYSNAX,sova,Zelyn,omen,FS,Sushiboys,cypher,Patiphan,jett,Crws,skye,foxz,sova,sScary,viper,Win,X10C
9184,02-05-21,Bind,PTC,raze,Zelyn,viper,JohnOlsen,phoenix,LAMMYSNAX,skye,ChAlalala,brimstone,FS,Patiphan,jett,Sushiboys,cypher,foxz,sova,Crws,skye,sScary,astra,Lose,X10C
9185,02-05-21,Haven,JohnOlsen,phoenix,LAMMYSNAX,sova,ChAlalala,killjoy,PTC,jett,Zelyn,astra,FS,sScary,astra,Crws,breach,Patiphan,jett,Sushiboys,killjoy,foxz,sova,Win,X10C
9186,01-05-21,Bind,PTC,raze,LAMMYSNAX,skye,Zelyn,viper,ChAlalala,brimstone,JohnOlsen,phoenix,FS,no1syboy,killjoy,fl1pzjder,sage,budimeisteR,brimstone,sayoo,phoenix,vascalizz,sova,Lose,NXLG
9187,01-05-21,Ascent,JohnOlsen,sage,PTC,viper,ChAlalala,killjoy,Zelyn,astra,LAMMYSNAX,sova,FS,budimeisteR,astra,sayoo,jett,fl1pzjder,raze,vascalizz,sova,no1syboy,breach,Lose,NXLG
9188,30-04-21,Icebox,k1Ng,killjoy,stax,sage,Rb,jett,glow,viper,Zest,sova,VS,eKo,sova,Harry,killjoy,TS,viper,exy,sage,RyZzi,jett,Lose,TNL
9189,30-04-21,Ascent,stax,phoenix,Rb,jett,glow,astra,k1Ng,killjoy,Zest,sova,VS,Harry,killjoy,RyZzi,sage,exy,phoenix,TS,astra,eKo,sova,Lose,TNL
9190,01-05-21,Icebox,no1syboy,killjoy,budimeisteR,sage,fl1pzjder,viper,vascalizz,sova,sayoo,reyna,NXLG,DubsteP,reyna,JessieVash,sova,BORKUM,viper,Witz,jett,dispenser,sage,Lose,BRN
9191,02-05-21,Split,PTC,reyna,ChAlalala,cypher,LAMMYSNAX,raze,JohnOlsen,sage,Zelyn,astra,FS,d4v41,jett,Benkai,cypher,mindfreak,omen,f0rsakeN,raze,Tommy,sage,Win,PRX
9192,02-05-21,Ascent,PTC,jett,JohnOlsen,phoenix,ChAlalala,killjoy,LAMMYSNAX,sova,Zelyn,astra,FS,d4v41,jett,mindfreak,astra,Benkai,killjoy,f0rsakeN,phoenix,Tommy,sova,Lose,PRX
9193,02-05-21,Bind,ChAlalala,brimstone,PTC,raze,JohnOlsen,phoenix,Zelyn,viper,LAMMYSNAX,skye,FS,d4v41,jett,mindfreak,astra,f0rsakeN,phoenix,Tommy,sova,Benkai,killjoy,Lose,PRX
9194,01-05-21,Icebox,Crws,skye,Patiphan,jett,foxz,sova,sScary,viper,Sushiboys,cypher,X10C,d4v41,jett,Tommy,reyna,f0rsakeN,sova,Benkai,sage,mindfreak,viper,Lose,PRX
9195,01-05-21,Split,Patiphan,jett,foxz,viper,sScary,astra,Crws,breach,Sushiboys,killjoy,X10C,d4v41,jett,f0rsakeN,raze,mindfreak,omen,Tommy,sage,Benkai,killjoy,Win,PRX
9196,01-05-21,Ascent,foxz,sova,Crws,skye,Sushiboys,killjoy,sScary,astra,Patiphan,jett,X10C,f0rsakeN,killjoy,mindfreak,astra,d4v41,sage,Tommy,sova,Benkai,breach,Lose,PRX
9197,01-05-21,Haven,JohnOlsen,phoenix,PTC,jett,LAMMYSNAX,sova,Zelyn,astra,ChAlalala,killjoy,FS,N1CO,skye,senyorcarL,sage,Flash,killjoy,FIRESYJN,raze,2ge,astra,Lose,PIR
9198,01-05-21,Bind,Nhatthong2k,raze,Slowz,sova,Uniq,killjoy,MoefX,jett,cuppycake,omen,FEAR,blaZek1ng,sova,Asteriskk,brimstone,adrnking,phoenix,NcSlasher,raze,Eeyore,cypher,Win,BME
9199,01-05-21,Bind,Kishi,raze,Daicute,reyna,Akashi,sova,Lok1,omen,Suka,killjoy,CES,vascalizz,sova,fl1pzjder,sage,no1syboy,killjoy,sayoo,phoenix,budimeisteR,brimstone,Win,NXLG
9200,30-04-21,Haven,blaZek1ng,sova,adrnking,phoenix,NcSlasher,omen,Asteriskk,jett,Eeyore,killjoy,BME,JessieVash,sova,DubsteP,jett,BORKUM,omen,dispenser,killjoy,Witz,skye,Win,BRN
9201,30-04-21,Bind,blaZek1ng,sova,Asteriskk,brimstone,Eeyore,cypher,adrnking,phoenix,NcSlasher,raze,BME,dispenser,killjoy,DubsteP,raze,JessieVash,sova,Witz,skye,BORKUM,astra,Win,BRN
9202,30-04-21,Ascent,senyorcarL,jett,N1CO,sova,2ge,omen,Flash,killjoy,FIRESYJN,reyna,PIR,fl1pzjder,jett,no1syboy,breach,budimeisteR,astra,sayoo,raze,vascalizz,sova,Lose,NXLG
9203,30-04-21,Bind,senyorcarL,raze,2ge,astra,FIRESYJN,sage,Flash,killjoy,N1CO,sova,PIR,fl1pzjder,sage,no1syboy,killjoy,vascalizz,sova,sayoo,phoenix,budimeisteR,brimstone,Lose,NXLG
9204,30-04-21,Ascent,Sushiboys,killjoy,Patiphan,jett,foxz,sova,Crws,skye,sScary,astra,X10C,senyorcarL,jett,N1CO,sova,Flash,killjoy,2ge,omen,FIRESYJN,reyna,Lose,PIR
9205,30-04-21,Icebox,Patiphan,jett,sScary,viper,Crws,skye,foxz,sova,Sushiboys,killjoy,X10C,2ge,viper,senyorcarL,sage,Flash,killjoy,FIRESYJN,raze,N1CO,skye,Win,PIR
9206,30-04-21,Haven,Patiphan,jett,Sushiboys,killjoy,sScary,astra,Crws,breach,foxz,sova,X10C,FIRESYJN,reyna,senyorcarL,jett,N1CO,sova,2ge,astra,Flash,killjoy,Lose,PIR
9207,30-04-21,Icebox,f0rsakeN,sova,Benkai,killjoy,d4v41,jett,Tommy,sage,mindfreak,viper,PRX,BORKUM,viper,Witz,jett,dispenser,sage,DubsteP,reyna,JessieVash,sova,Win,BRN
9208,30-04-21,Ascent,d4v41,sage,f0rsakeN,killjoy,Benkai,breach,mindfreak,astra,Tommy,sova,PRX,DubsteP,jett,Witz,skye,BORKUM,omen,dispenser,killjoy,JessieVash,sova,Lose,BRN
9209,30-04-21,Bind,f0rsakeN,phoenix,mindfreak,astra,Tommy,sova,Benkai,killjoy,d4v41,jett,PRX,DubsteP,raze,JessieVash,sova,dispenser,killjoy,Witz,skye,BORKUM,astra,Lose,BRN
9210,29-04-21,Ascent,ZmjjKK,jett,Iyo,killjoy,Kant,sova,Rainy,omen,Spring,phoenix,CBT,sScary,astra,foxz,sova,Patiphan,jett,Crws,skye,Sushiboys,killjoy,Win,X10C
9211,29-04-21,Bind,ZmjjKK,jett,Rainy,astra,Iyo,killjoy,Kant,sova,Spring,phoenix,CBT,Patiphan,jett,sScary,brimstone,Crws,skye,foxz,sova,Sushiboys,viper,Lose,X10C
9212,29-04-21,Split,ZmjjKK,jett,Spring,raze,Rainy,omen,Iyo,cypher,Kant,breach,CBT,Crws,breach,foxz,viper,Sushiboys,killjoy,Patiphan,jett,sScary,astra,Win,X10C
